OT,Plan de facturacion,Estrato,promedio_36m,desv_36m,max_36m,min_36m,promedio_6m_1m,desv_6m_1m,max_6m_1m,min_6m_1m,promedio_12m_6m,desv_12m_6m,max_12m_6m,min_12m_6m,promedio_24m_12m,desv_24m_12m,max_24m_12m,min_24m_12m,promedio_36m_24m,desv_36m_24m,max_36m_24m,min_36m_24m,Caida_Inicio,Caida_Fin,LongitudCaida,CantidadCaidas,Prom_AntesCaida,Desv_AntesCaida,Max_AntesCaida,Min_AntesCaida,Prom_DespuesCaida,Desv_DespuesCaida,Max_DespuesCaida,Min_DespuesCaida,ConsumosCero,ConsumosDecimal,Resultado
4630602,Plan 204,Estrato 2,19.198333333333334,7.325862016562575,29.0,0.0,9.523333333333333,7.112829722878699,15.83,0.0,24.285714285714285,5.2508502712826015,29.0,13.0,23.0,5.686240703077327,29.0,9.0,17.46153846153846,4.054121043567574,24.0,12.0,MES -6,MES -1,6,1,20.870967741935484,5.7234206751527426,29.0,9.0,12.31,0.0,12.31,12.31,1,2,Normal
5586640,Plan 123,Estrato -1,114.6522222222222,54.60966817128427,248.0,64.0,72.16666666666667,2.7141603981096374,77.0,69.0,78.83285714285714,13.219514255178105,99.0,69.0,129.29461538461538,63.898213670308586,248.0,64.0,135.29384615384618,51.455376223556,228.0,67.0,MES -18,MES -1,18,2,149.5078947368421,53.27230894968816,248.0,67.0,77.0,0.0,77.0,77.0,0,5,Normal
4630431,Plan 204,Estrato 2,19.058888888888887,3.697439096593191,25.0,10.0,14.520000000000001,2.3319262424013334,16.67,10.0,17.428571428571427,2.760262237369417,22.0,15.0,18.23076923076923,2.385855756810896,21.0,14.0,22.307692307692307,2.626296993379823,25.0,18.0,MES -7,MES -1,7,3,19.966666666666665,3.17787490139069,25.0,14.0,14.59,0.0,14.59,14.59,0,4,Normal
5644647,Plan 204,Estrato 2,3.0555555555555554,1.4331672107497624,5.0,0.0,0.6666666666666666,1.632993161855452,4.0,0.0,4.0,0.5773502691896257,5.0,3.0,3.3076923076923075,0.7510676161988107,5.0,2.0,3.5384615384615383,0.7762500258061849,5.0,3.0,MES -5,MES -1,5,3,3.4375,0.9662265521087692,5.0,0.0,0.0,0.0,0.0,0.0,5,0,Normal
5380017,Plan 123,Estrato -1,4.833333333333333,3.148695875165735,18.0,0.0,5.666666666666667,1.505545305418162,8.0,4.0,6.857142857142857,5.145501965424799,18.0,4.0,5.384615384615385,2.0631069425529684,10.0,2.0,2.4615384615384617,1.4500221041639685,6.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,0,Fraude
5531687,Plan 204,Estrato 2,20.416666666666668,6.548173136728398,29.0,0.0,13.833333333333334,11.651895410904899,25.0,0.0,22.0,4.0,28.0,15.0,23.307692307692307,4.767679648505049,29.0,16.0,20.46153846153846,3.3069468450365873,28.0,16.0,MES -3,MES -1,3,1,21.61764705882353,4.263488670107898,29.0,12.0,0.0,0.0,0.0,0.0,2,0,Normal
5006386,Plan 204,Estrato 2,15.309166666666666,8.840245431305304,35.0,3.0,10.0,5.291502622129181,17.0,5.0,13.018571428571429,6.784866563589462,28.0,8.33,9.384615384615385,3.905945500952395,16.0,3.0,24.384615384615383,6.035153429953287,35.0,13.0,MES -6,MES -1,6,2,16.26225806451613,8.804868048571628,35.0,3.0,5.0,0.0,5.0,5.0,0,3,Fraude
4685554,Plan 204,Estrato 3,6.888888888888889,3.1602692270282278,16.0,1.0,8.166666666666666,0.7527726527090811,9.0,7.0,8.428571428571429,4.2370250120079485,16.0,3.0,7.384615384615385,3.2541886223363865,11.0,1.0,5.076923076923077,2.3965787580611124,10.0,2.0,MES -9,MES -1,9,2,6.464285714285714,3.3962389161409425,16.0,1.0,8.0,0.0,8.0,8.0,0,0,Fraude
5309209,Plan 204,Estrato 5,6.425555555555556,3.6218767388069835,16.0,0.0,9.138333333333334,3.7216685326163406,13.0,4.0,6.678571428571429,6.485101974452492,16.0,0.0,5.191538461538462,1.408408357886342,8.0,2.0,6.076923076923077,2.0599975105785306,11.0,2.0,MES -34,MES -10,25,1,8.666666666666666,1.699673171197595,11.0,7.0,9.083,5.012983243538722,16.0,0.0,2,5,Fraude
5354451,Plan 204,Estrato 6,8.594722222222224,7.5724713784720095,20.0,0.0,3.595,5.043656411771127,13.52,0.0,2.0985714285714283,5.0496086599901595,13.52,0.0,11.0,9.146948489341495,20.0,0.0,12.666923076923078,4.068647163811301,20.0,7.0,MES -5,MES -1,5,2,9.4175,7.513051976394147,20.0,0.0,3.11,0.0,3.11,3.11,9,6,Normal
5764614,Plan 204,Estrato 5,13.194444444444445,5.849637080046417,28.0,0.0,10.166666666666666,7.082843120291926,18.0,0.0,11.857142857142858,5.984105932344765,20.0,5.0,15.384615384615385,5.042130196958119,28.0,8.0,13.23076923076923,5.5550854501955556,24.0,4.0,MES -11,MES -9,3,2,14.23076923076923,5.315490369648175,28.0,4.0,11.11111111111111,6.04509800388242,19.0,0.0,1,0,Anomalia
4909168,Plan 204,Estrato 2,13.164722222222222,3.638198522904364,23.0,0.0,15.671666666666667,4.443653526847775,23.0,11.0,13.329999999999998,1.5116106200561925,14.33,10.0,14.443846153846152,2.538567635700424,20.0,9.77,10.549999999999999,3.4018156916564424,15.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,20,Normal
4630224,Plan 204,Estrato 2,7.116666666666666,1.0841692013439863,10.0,5.0,6.033333333333334,0.6361027170722247,7.0,5.0,6.714285714285714,0.48795003647426666,7.0,6.0,7.230769230769231,0.9268086959962983,9.0,6.0,7.6923076923076925,1.1821319289469756,10.0,5.0,MES -4,MES -1,4,1,7.242424242424242,1.0159427038933462,10.0,5.0,6.03,0.0,6.03,6.03,0,2,Fraude
5354225,Plan 204,Estrato 2,17.805555555555557,3.912028662212006,24.0,0.0,17.333333333333332,8.524474568362947,22.0,0.0,20.0,2.160246899469287,23.0,17.0,18.153846153846153,2.3038429433649137,24.0,15.0,16.76923076923077,1.739436985245808,20.0,14.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,0,Fraude
5722446,Plan 204,Estrato 6,8.333333333333334,7.042726744663605,23.0,1.0,14.833333333333334,8.931218655181759,23.0,2.0,2.7142857142857144,1.2535663410560174,5.0,2.0,2.4615384615384617,2.1061570302086774,9.0,1.0,13.307692307692308,3.038218101251,18.0,8.0,MES -24,MES -5,20,1,13.307692307692308,2.9190255324631194,18.0,8.0,17.4,6.343500610861483,23.0,5.0,0,0,Normal
5081272,Plan 204,Estrato 4,17.56472222222222,9.071191601079324,35.0,2.0,25.833333333333332,10.342469079802301,35.0,6.0,28.428571428571427,3.735288603626359,35.0,25.0,18.76923076923077,3.8977310954333024,25.0,10.0,9.179230769230768,5.199128871805452,25.0,2.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,1,Normal
5609004,Plan 204,Estrato 2,30.198611111111106,9.02183926536927,46.0,0.0,17.025000000000002,8.776009913394583,22.33,0.0,23.428571428571427,4.720774754816659,30.0,15.0,32.0,6.0553007081949835,46.0,25.0,36.53846153846154,4.2937043954955065,42.0,25.0,MES -18,MES -1,18,1,36.578947368421055,4.534264745987335,46.0,25.0,0.0,0.0,0.0,0.0,1,4,Normal
5486014,Plan 204,Estrato 2,14.555555555555555,5.379561556454442,27.0,0.0,10.0,7.974960814950754,18.0,0.0,14.142857142857142,5.639993245521116,22.0,4.0,16.307692307692307,3.4733416998767286,22.0,11.0,14.692307692307692,4.289223227746009,27.0,11.0,MES -3,MES -1,3,2,15.382352941176471,4.17988675530776,27.0,4.0,0.0,0.0,0.0,0.0,1,0,Normal
5119766,Plan 7,Estrato 6,11.862222222222222,10.04279873089202,48.0,0.0,6.498333333333332,3.4879301407377223,13.21,3.0,5.404285714285714,3.492963675461747,10.0,0.0,15.756153846153845,14.162526574533198,48.0,0.0,11.953076923076923,6.89306340293799,22.0,0.0,MES -18,MES -1,18,1,16.301052631578948,11.564026295158822,48.0,0.0,13.21,0.0,13.21,13.21,2,10,Normal
4881756,Plan 204,Estrato 6,2.5880555555555556,3.1527754842310376,10.0,0.0,0.028333333333333335,0.0694022093788567,0.17,0.0,0.14285714285714285,0.37796447300922725,1.0,0.0,3.0,2.798809270624444,8.0,0.0,4.461538461538462,3.454836817549772,10.0,0.0,MES -17,MES -1,17,1,4.6,2.8705400188814645,10.0,0.0,0.0,0.0,0.0,0.0,16,1,Normal
5130842,Plan 204,Estrato 5,14.759166666666667,2.1045588271993863,19.0,10.0,15.555,2.9414537222264774,18.0,10.0,15.285714285714286,1.2535663410560174,17.0,14.0,14.384615384615385,1.660244035197915,18.0,13.0,14.461538461538462,2.2954805094425805,19.0,12.0,MES -34,MES -31,4,1,16.666666666666668,2.6246692913372702,19.0,13.0,14.623548387096774,1.9152672657547283,18.0,10.0,0,1,Normal
5673034,Plan 123,Estrato -1,329.0647222222222,37.95865348252424,449.0,262.0,352.6666666666667,19.03330414475287,377.0,324.0,351.85714285714283,47.95632934044811,449.0,298.0,336.15384615384613,21.066743751887532,382.0,309.0,297.7176923076923,28.01733515577042,374.0,262.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,1,Normal
5430141,Plan 123,Estrato -1,393.3888888888889,81.07184742217513,508.0,0.0,339.8333333333333,167.16389163532494,429.0,0.0,409.0,31.352830813181765,446.0,354.0,411.6923076923077,40.74183888703891,470.0,334.0,399.3076923076923,62.67559947244836,508.0,308.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,0,Normal
5714008,Plan 123,Estrato -1,242.1472222222222,123.9668760507329,467.0,0.0,90.19,117.93536229647154,322.0,0.0,163.1185714285714,64.84426277077807,245.0,82.0,233.10230769230768,87.44906747681247,330.0,86.0,339.84615384615387,88.48808408842982,467.0,209.0,MES -31,MES -1,31,1,410.5,63.004629459535224,467.0,280.0,31.31,0.0,31.31,31.31,1,4,Anomalia
5634557,Plan 204,Estrato 2,5.556111111111111,2.860843310012704,14.0,0.0,3.7533333333333334,3.123630366523329,9.0,0.0,5.142857142857143,1.4638501094228,8.0,4.0,6.5515384615384615,3.150057793527621,14.0,3.0,5.563846153846153,2.629573914982991,11.0,0.0,MES -4,MES -1,4,3,5.924242424242424,2.63017689266046,14.0,0.0,1.52,0.0,1.52,1.52,2,3,Fraude
5657168,Plan 204,Estrato 2,10.25,3.744519805185783,13.0,0.0,3.5,5.049752469181039,10.0,0.0,11.428571428571429,0.7867957924694432,12.0,10.0,12.23076923076923,0.8320502943378436,13.0,11.0,10.923076923076923,1.1151635501529555,13.0,9.0,MES -6,MES -1,6,1,11.548387096774194,1.1024520961700037,13.0,9.0,0.0,0.0,0.0,0.0,3,0,Fraude
5401312,Plan 123,Estrato -1,29.694444444444443,6.084262812227458,40.0,3.0,21.666666666666668,9.373722135132162,29.0,3.0,29.285714285714285,4.7509397566616824,38.0,25.0,30.153846153846153,3.5319058558176453,36.0,24.0,32.92307692307692,2.7827306272059005,40.0,28.0,MES -6,MES -4,3,2,31.096774193548388,3.727446922749494,40.0,24.0,20.5,10.259142264341596,29.0,3.0,0,0,Fraude
4716317,Plan 204,Estrato 2,4.335555555555556,3.9558487941957137,14.0,0.0,3.5683333333333334,5.5286975560855804,10.84,0.0,1.0,1.4142135623730951,4.0,0.0,3.4615384615384617,2.665063620734804,7.0,0.0,6.897692307692308,3.578323988140616,14.0,2.0,MES -26,MES -3,24,2,7.151818181818182,3.6746720773469104,14.0,2.0,7.136666666666667,5.047589083469013,10.84,0.0,8,3,Fraude
5088891,Plan 204,Estrato 4,6.0,1.4540583599999397,10.0,2.0,6.166666666666667,2.48327740429189,9.0,2.0,5.428571428571429,0.9759000729485331,7.0,4.0,6.076923076923077,0.49354811679282456,7.0,5.0,6.076923076923077,1.6563785025137654,10.0,4.0,MES -30,MES -22,9,1,6.571428571428571,1.9897697538834456,10.0,4.0,5.954545454545454,1.3643937290730577,9.0,2.0,0,0,Normal
5196795,Plan 204,Estrato 3,6.89861111111111,3.459144529073029,11.0,0.0,3.1799999999999997,4.027252164938272,10.04,0.0,5.187142857142858,3.9949372722889915,10.04,0.0,8.294615384615385,2.6598954095497045,11.0,0.0,8.538461538461538,0.6602252917735248,10.0,8.0,MES -5,MES -1,5,2,7.626874999999999,2.8076329415318875,11.0,0.0,0.0,0.0,0.0,0.0,6,7,Normal
4889233,Plan 123,Estrato -1,233.47972222222222,95.79776079954244,438.0,77.0,224.5,19.806564568344506,245.0,188.0,266.0,63.02380502635492,339.0,188.0,297.76153846153846,101.24800852742355,438.0,172.4,145.75153846153847,37.79060329547409,209.0,77.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,9,Normal
5250305,Plan 123,Estrato -1,14.954722222222223,6.665246533265394,30.0,1.0,15.861666666666666,5.649674031894819,20.0,5.0,19.285714285714285,7.111359122659224,26.0,5.0,16.182307692307692,6.18018898557608,30.0,9.0,9.986923076923075,4.8708886674052,18.0,1.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,4,Fraude
5529656,Plan 204,Estrato 3,10.101944444444445,1.5953034990146087,13.0,6.0,10.611666666666666,1.6250589732888672,13.0,9.0,11.571428571428571,0.7867957924694432,12.0,10.0,10.538461538461538,1.2659242088545835,12.0,8.0,9.076923076923077,1.6052797503622467,12.0,6.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,1,Fraude
5423315,Plan 123,Estrato -1,10.333333333333334,6.520297977415273,24.0,1.0,4.0,1.7888543819998317,6.0,1.0,3.857142857142857,1.5735915849388864,6.0,1.0,13.461538461538462,8.322813873278122,24.0,3.0,12.846153846153847,2.3750843439814178,17.0,9.0,MES -16,MES -1,16,1,14.80952380952381,4.65596440441155,24.0,8.0,6.0,0.0,6.0,6.0,0,0,Normal
5178473,Plan 123,Estrato -1,100.54305555555555,20.748645782927543,130.0,7.0,86.925,40.77892482643455,123.0,7.0,109.42857142857143,11.998015708957084,124.0,92.0,102.23076923076923,13.833256101112795,130.0,76.0,102.92307692307692,15.201214526376601,120.0,77.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,2,Normal
5364774,Plan 123,Estrato -1,9.848055555555556,3.701002813481344,15.0,1.0,14.0,0.8219245707484356,15.0,13.0,12.075714285714286,1.914783339726779,14.0,10.0,9.846153846153847,2.489928173199442,14.0,5.0,7.384615384615385,4.052539564652876,12.0,1.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,7,Fraude
4870935,Plan 7,Estrato 4,1.7658333333333334,1.9144628116374725,7.0,0.0,1.0833333333333333,2.01038968030247,5.0,0.0,2.152857142857143,2.1924621949284497,5.0,0.0,2.1592307692307693,2.3035351872663807,7.0,0.0,1.6153846153846154,1.3867504905630728,4.0,0.0,MES -5,MES -1,5,3,1.9396875,1.9193789431333643,7.0,0.0,0.0,0.0,0.0,0.0,14,2,Fraude
5365626,Plan 204,Estrato 3,15.044444444444444,13.366052616224529,38.0,0.0,2.6666666666666665,4.844240566555987,12.0,0.0,7.142857142857143,5.1455019654248,14.0,0.0,23.076923076923077,14.823750866214318,38.0,0.0,16.73846153846154,12.431745550641608,36.0,6.0,MES -16,MES -1,16,1,22.361904761904764,12.320556426460469,38.0,6.0,0.0,0.0,0.0,0.0,6,7,Fraude
4582026,Plan 123,Estrato -1,153.19583333333333,59.995360124167696,285.0,9.0,173.92,55.200084420225295,285.0,138.67,138.66714285714286,61.85107563448559,195.0,9.0,199.30769230769232,27.490557819563602,239.0,144.0,108.34846153846154,43.45101683623254,194.0,33.0,MES -4,MES -1,4,3,153.4,61.7769295468982,285.0,9.0,150.36,0.0,150.36,150.36,0,8,Fraude
5531652,Plan 204,Estrato 3,12.61111111111111,4.183489847195437,18.0,0.0,6.833333333333333,6.968978882638882,16.0,0.0,13.857142857142858,1.9518001458970664,16.0,11.0,12.461538461538462,1.6641005886756872,16.0,9.0,15.0,1.8257418583505538,18.0,12.0,MES -5,MES -1,5,2,13.78125,2.0726549248488038,18.0,9.0,1.0,0.0,1.0,1.0,1,0,Normal
5098972,Plan 204,Estrato 4,16.2825,4.015953453771239,25.0,7.0,13.361666666666666,4.724067809279061,18.0,7.0,17.714285714285715,3.6384193323605842,24.0,13.0,18.307692307692307,3.5445877847928333,25.0,12.0,15.692307692307692,3.6374124361651967,23.0,11.0,MES -3,MES -1,3,1,16.61764705882353,3.718117058897934,25.0,8.0,14.17,0.0,14.17,14.17,0,1,Fraude
4572397,Plan 123,Estrato -1,12.287222222222223,17.404669260387916,65.0,0.0,22.5,6.8044103344816,31.0,13.0,13.167142857142858,6.1070088540018626,24.0,4.17,1.09,3.0356712601992992,11.0,0.0,17.307692307692307,25.167388340815897,65.0,0.0,MES -33,MES -1,33,1,52.75,8.842369591913696,65.0,41.0,31.0,0.0,31.0,31.0,12,2,Normal
5459354,Plan 204,Estrato 3,3.3922222222222222,5.215932794873312,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,4.160251471689218,15.0,0.0,9.393846153846154,4.274830480969467,16.0,0.0,MES -23,MES -1,23,1,8.722857142857142,4.638590347095038,16.0,0.0,0.0,0.0,0.0,0.0,24,3,Normal
4746005,Plan 204,Estrato 5,20.194444444444443,3.0782132520988252,24.0,5.0,16.5,5.75325994545701,20.0,5.0,19.714285714285715,1.1126972805283735,21.0,18.0,21.307692307692307,1.7504578155735615,24.0,18.0,20.76923076923077,1.4232501627054275,23.0,19.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,0,0,Normal
4582173,Plan 204,Estrato 2,13.190555555555555,6.686850185014271,24.0,0.0,5.203333333333333,4.3058317044058585,11.92,0.0,6.107142857142857,4.486252015085325,11.51,0.0,16.153846153846153,3.848076442547927,24.0,9.0,16.846153846153847,4.278748918514886,23.0,7.0,MES -13,MES -1,13,1,16.958333333333332,3.6909705890035065,24.0,7.0,11.92,0.0,11.92,11.92,3,7,Normal
4706516,Plan 204,Estrato 2,1.990277777777778,3.1576089381602035,13.16,0.0,0.6666666666666666,0.5163977794943223,1.0,0.0,0.14285714285714285,0.37796447300922725,1.0,0.0,1.8923076923076922,3.591274504142306,12.2,0.0,3.3115384615384613,3.46038496450382,13.16,0.0,MES -16,MES -1,16,3,3.173809523809524,3.6189731195339507,13.16,0.0,0.0,0.0,0.0,0.0,16,13,Normal
5533852,Plan 204,Estrato 2,6.235833333333334,8.447458578091487,49.0,0.0,13.305,17.91005723050599,49.0,2.0,5.332857142857143,6.403297885427774,16.0,0.0,3.102307692307692,1.5538347930531624,6.0,0.0,6.871538461538462,4.4211081683100035,15.0,0.0,MES -5,MES -3,3,2,4.989375,4.358447930097938,16.0,0.0,19.666666666666668,20.805982045769646,49.0,3.0,4,3,Normal
5196910,Plan 123,Estrato -1,1.8380555555555556,1.1306731735549516,7.0,0.0,2.8333333333333335,2.1369760566432805,7.0,1.0,2.4528571428571433,2.1312493541403854,7.0,1.0,1.6923076923076923,0.8548504142651104,3.0,0.0,1.6153846153846154,0.5063696835418333,2.0,1.0,MES -5,MES -1,5,2,1.8490625,1.1720691089239361,7.0,0.0,1.0,0.0,1.0,1.0,2,1,Fraude
4870884,Plan 123,Estrato -1,6.980555555555556,8.190077949897475,35.0,0.0,2.8333333333333335,1.3291601358251257,4.0,1.0,4.0,0.816496580927726,5.0,3.0,5.056153846153846,1.9172877477552261,7.0,0.0,11.889999999999999,12.181377864045867,35.0,1.0,MES -26,MES -1,26,1,13.324545454545454,12.17855892627125,35.0,1.0,1.0,0.0,1.0,1.0,1,3,Fraude
5309375,Plan 204,Estrato 3,2.4305555555555554,0.7667443024873581,5.0,1.0,2.4166666666666665,1.0206207261596576,4.0,1.0,2.4285714285714284,0.5345224838248487,3.0,2.0,2.3846153846153846,0.6504436355879909,3.0,1.0,2.3846153846153846,0.869718492622904,5.0,2.0,MES -3,MES -1,3,3,2.4705882352941178,0.7370567109495099,5.0,1.0,2.5,0.0,2.5,2.5,0,1,Fraude
4849671,Plan 204,Estrato 4,14.583333333333334,5.638515508789272,28.0,7.0,25.0,2.0,28.0,23.0,18.142857142857142,2.7945525240230875,24.0,16.0,12.692307692307692,2.657837949180229,17.0,9.0,10.153846153846153,1.863963243832607,13.0,7.0,MES -29,MES -22,8,1,11.25,1.1989578808281798,13.0,10.0,17.454545454545453,5.237342080303301,28.0,9.0,0,0,Fraude
5678088,Plan 204,Estrato 2,8.569444444444445,6.022757766265477,20.0,0.0,2.0,1.8973665961010275,5.0,0.0,1.0,1.1547005383792515,3.0,0.0,11.461538461538462,5.285442028430303,16.0,0.0,12.038461538461538,3.281650616569468,20.0,8.0,MES -14,MES -1,14,1,12.58695652173913,3.038349716229131,20.0,6.0,0.0,0.0,0.0,0.0,5,1,Fraude
4849902,Plan 204,Estrato 4,24.58388888888889,8.2839649850187,32.39,0.0,18.906666666666666,0.5589513991991314,20.0,18.5,18.49857142857143,1.233496771667557,20.39,16.55,23.959999999999997,11.381423461061448,30.43,0.0,30.620000000000005,1.0550750368259754,32.39,28.58,MES -13,MES -1,13,1,27.52458333333333,8.582972474210527,32.39,0.0,18.88,0.0,18.88,18.88,2,33,Fraude
5309356,Plan 204,Estrato 2,5.050833333333333,1.6955056135897297,10.0,2.0,2.8049999999999997,0.9798724406778669,4.0,2.0,4.0,1.1547005383792515,5.0,2.0,5.923076923076923,1.1151635501529555,7.0,4.0,5.6923076923076925,1.6525039276108335,10.0,4.0,MES -12,MES -1,12,1,5.76,1.3646977687385584,10.0,4.0,2.83,0.0,2.83,2.83,0,1,Fraude
5617857,Plan 204,Estrato 2,43.111111111111114,17.451611104959053,61.0,1.0,6.166666666666667,4.9564772436345015,15.0,1.0,42.142857142857146,16.303665962277435,55.0,6.0,51.69230769230769,5.4372881626875875,61.0,45.0,50.23076923076923,4.456340915928039,59.0,44.0,MES -7,MES -1,7,2,50.5,4.863126566315131,61.0,44.0,2.0,0.0,2.0,2.0,0,0,Fraude
4630478,Plan 204,Estrato 2,10.555555555555555,5.935098720779363,20.0,0.0,0.16666666666666666,0.408248290463863,1.0,0.0,9.285714285714286,7.521398046336105,16.0,0.0,14.384615384615385,1.5021352323976214,17.0,11.0,11.846153846153847,3.3626912299068294,20.0,8.0,MES -8,MES -1,8,2,13.03448275862069,3.2955849108883766,20.0,3.0,0.0,0.0,0.0,0.0,5,0,Normal
4595345,Plan 204,Estrato 5,16.273888888888887,9.908247150091764,31.0,0.0,3.67,2.924270849288759,6.42,0.0,6.418571428571428,7.002997997456586,18.37,0.0,18.823076923076925,6.283218899862533,29.0,1.0,25.23076923076923,3.269909431820351,31.0,20.0,MES -22,MES -1,22,1,23.6,6.711184694225007,31.0,1.0,6.0,0.0,6.0,6.0,5,15,Normal
5354333,Plan 204,Estrato 5,5.699166666666667,2.228201548975573,9.0,2.0,6.666666666666667,1.3662601021279464,9.0,5.0,5.857142857142857,2.8535691936340255,9.0,2.0,3.923076923076923,1.7541160386140584,8.0,2.0,6.859230769230769,1.5119328773596483,9.0,4.0,MES -8,MES -6,3,2,5.626551724137932,2.2359481146624454,9.0,2.0,6.666666666666667,1.247219128924647,9.0,5.0,0,1,Fraude
4808382,Plan 204,Estrato 4,141.80055555555555,94.69646202304784,360.0,0.0,106.97333333333334,37.21596789909765,144.0,62.0,65.40857142857143,14.456647177649723,90.84,52.36,82.45846153846153,54.54037431819872,152.0,0.0,248.23076923076923,57.00246989700511,360.0,148.0,MES -24,MES -1,24,1,248.23076923076923,54.76620160162491,360.0,148.0,62.0,0.0,62.0,62.0,1,9,Fraude
4909030,Plan 204,Estrato 3,17.259166666666665,3.358106928443039,25.0,7.0,11.833333333333334,2.7141603981096374,15.0,7.0,16.857142857142858,2.1157009420498154,20.0,14.0,18.076923076923077,1.9348358440936906,22.0,15.0,19.333076923076923,2.2238606993821377,25.0,16.0,MES -7,MES -1,7,3,18.34433333333333,2.205235714284429,25.0,14.0,7.0,0.0,7.0,7.0,0,1,Normal
4889249,Plan 123,Estrato -1,21.630555555555556,14.026359255639147,43.0,0.0,27.833333333333332,7.1110243050257305,37.0,17.0,37.0,3.415650255319866,43.0,33.0,26.592307692307692,12.495363242583329,43.0,10.5,7.076923076923077,4.443375939934606,13.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,3,Fraude
5405879,Plan 204,Estrato 3,2.8316666666666666,3.753819007738272,11.21,0.0,8.748333333333333,2.5665573569797084,11.21,5.51,1.6014285714285716,4.2369817424334375,11.21,0.0,1.333076923076923,2.1083341947905403,5.19,0.0,2.87,3.3307631758102123,9.0,0.0,MES -28,MES -7,22,2,2.5555555555555554,3.6548631563107836,9.0,0.0,7.498571428571429,3.7518773532019125,11.21,0.0,19,12,Normal
5771583,Plan 204,Estrato 3,16.47222222222222,5.5005771702930595,25.0,0.0,9.166666666666666,6.997618642557385,17.0,0.0,16.142857142857142,4.775931721614517,24.0,11.0,18.0,3.488074922742725,24.0,13.0,19.692307692307693,3.637412436165197,25.0,14.0,MES -10,MES -1,10,3,18.444444444444443,3.6447154370792725,25.0,11.0,0.0,0.0,0.0,0.0,1,0,Anomalia
5515399,Plan 204,Estrato 3,6.166666666666667,3.1847852585154217,11.0,0.0,1.5,2.345207879911715,5.0,0.0,6.0,1.7320508075688772,9.0,4.0,5.615384615384615,2.3992520201950973,11.0,3.0,8.615384615384615,1.757766648262388,11.0,6.0,MES -7,MES -1,7,2,7.1,2.3853720883753127,11.0,3.0,5.0,0.0,5.0,5.0,4,0,Normal
5428971,Plan 123,Estrato -1,1118.2452777777778,231.84148791159768,1522.0,55.0,874.6666666666666,404.8919197349666,1104.0,55.0,1043.142857142857,29.48122889471972,1092.0,1010.0,1102.3076923076924,120.32690514828386,1346.0,953.0,1284.756153846154,122.46659949679217,1522.0,1100.83,MES -22,MES -1,22,1,1279.5220000000002,116.28942675927165,1522.0,1100.83,55.0,0.0,55.0,55.0,0,1,Normal
4671284,Plan 123,Estrato -1,8.463611111111112,5.913416296996796,31.0,0.0,12.281666666666666,3.1824167965033534,17.0,7.0,11.0,2.943920288775949,16.0,7.0,7.769230769230769,2.3149458652362394,11.0,4.0,5.846153846153846,8.414730673508945,31.0,0.0,sin caida,sin caida,0,0,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,Sin Caida,1,3,Fraude
5088823,Plan 204,Estrato 2,4.683888888888889,4.310210652974617,11.62,0.0,1.9366666666666665,4.743845135190088,11.62,0.0,0.0,0.0,0.0,0.0,4.0,3.488074922742725,8.0,0.0,8.615384615384615,1.7097008285302207,10.0,5.0,MES -17,MES -2,16,2,7.85,1.904599695474091,10.0,3.0,5.81,5.81,11.62,0.0,15,1,Normal
